class,gyroX,gyroY,gyroZ,accX,accY,accZ
5,0.0032070426,0.054367006,0.010308351,1.1000575,0.22532225,-0.049497604
5,-0.013286319,-0.028099801,0.021303926,0.665429,0.49806526,-0.106206894
5,-0.022449298,0.02687807,-0.010461068,0.8107588,0.3941303,0.5273695
5,0.029474247,0.055588737,-0.014737124,-0.6773871,-0.56613946,-0.8683405
5,0.030085113,0.0580322,-0.04772385,-0.7798283,0.45677698,-0.5473404
5,0.082619525,0.37995818,0.11904237,-0.62190557,-0.4506393,0.37696838
5,0.11133019,0.111177474,0.013362677,0.70113504,-0.16873932,2.0005665
5,-0.0346666,0.032375857,-0.0012980887,1.8915246,1.1473792,1.4740295
5,0.030085113,-0.06841691,-0.06543894,-0.44840515,-0.0026172996,-0.41570568
5,0.024587326,0.00061086525,-0.0067958757,-0.6348057,0.67214185,-0.2979393
5,0.063682705,0.15515977,0.034742963,0.6373229,0.9423757,-0.43490982
5,0.016646078,-0.09285152,-0.036728274,-1.1450831,-1.1350858,0.052502632
5,-0.2759584,-0.321926,-0.0092393365,-1.561934,1.0792023,0.28938866
5,0.09483683,0.019547688,0.06650795,-2.3862872,-1.1911907,1.1060066
5,0.06490443,-0.13744467,0.07994699,-2.8973424,-0.020120025,-0.67102814
5,-0.02733622,0.016493361,0.16119206,-0.84673524,1.1123292,0.09226227
5,-0.050549097,-0.0036651916,0.15141822,-0.9487786,-1.1211964,0.36146355
5,-0.12690726,-0.12461651,0.15569428,-0.66064614,0.47948244,1.7438354
5,0.034972034,0.047647487,0.15325081,0.32185626,-0.004040621,0.43290806
5,-0.02367103,-0.054367006,0.12820534,-0.62467885,-0.8120796,-0.07954121
5,0.023365596,-0.01038471,0.058566704,0.661506,0.0063890815,-0.5900564
5,-0.022449298,0.04520403,0.0048105638,0.34187663,0.5163145,-0.15867233
5,0.045356743,-0.14966199,-0.063606344,-1.1381806,0.89366126,0.8679552
5,0.11071932,0.014049901,-0.06421721,1.1962264,-0.36534023,-0.67862415
5,-0.032223143,0.07819075,-0.06543894,0.9723377,0.17520386,-1.4484472
5,-0.019394971,0.06414085,-0.1259146,2.0955453,-0.03835237,-0.12156963
5,-0.060322944,-0.048258353,-0.10209085,0.6891172,0.0041232705,-1.3480415
5,-0.110413894,-0.026267206,-0.11552989,-0.9347031,-0.4371791,-0.59119606
5,-0.022449298,0.043982297,-0.056886826,0.10281992,0.45909715,-0.11830711
5,-0.08781188,-0.093462385,-0.033673946,-0.0144354105,-0.950908,0.82091236
5,-0.00290161,-0.106901415,-0.09659307,0.32654715,0.32304913,0.5020542
5,-0.032223143,0.099571034,-0.08498663,0.96308875,0.4298553,0.52382755
5,-0.012675454,0.11484267,-0.09292787,0.17647147,0.5752955,1.5496607
5,0.039858956,0.07452556,-0.121638544,0.9191344,0.93255293,-0.29841137
5,0.20479257,0.1777618,-0.2224313,2.6182406,2.4308987,-0.82796764
5,-0.16050485,-0.16493362,-0.22670737,1.9347279,0.7842797,-1.5967312
5,-0.057268616,-0.10934488,-0.24930938,1.6863043,1.2241917,-0.587286
5,-0.011453724,-0.032375857,-0.22976169,2.5924811,0.79024184,-0.40652752
5,-0.018784106,-0.021380283,-0.14729488,1.4067512,0.5025584,-1.3592224
5,-0.02367103,0.06963864,-0.056886826,0.8868482,0.51803625,0.11828709
5,-0.14156802,0.06352998,0.061010167,-1.0272081,-0.055243492,-0.14257717
5,0.077121735,-0.17470746,0.03352123,-1.5332457,0.928036,-0.6522989
5,-0.027947085,0.032986723,0.08055785,-1.5276446,-0.38795257,-0.5631046
5,-0.018784106,0.004886922,0.057344973,0.5042579,0.22524488,0.1879034
5,-0.013286319,-0.015882496,0.050014593,1.3128617,-0.6251019,-0.38088036
5,0.038026363,0.02687807,0.02985604,0.38992918,0.10109073,-0.35014343
5,0.14553864,0.14660765,0.06528623,0.08548367,-1.1993814,-0.7559643
5,0.12293663,0.018325957,0.04085161,-0.41264224,1.6265585,0.5976982
5,0.10644327,0.03604105,0.077503525,-0.48421,1.4568092,-1.1082525
5,0.08628472,-0.005497787,0.031077769,-1.0362381,0.08818948,-0.9361582
5,0.010537425,-0.08368854,0.0622319,0.47458458,0.6829182,-0.771245
5,0.012370021,0.03726278,0.058566704,-0.2566589,-0.72001874,0.73049927
5,0.10522154,-0.02076942,0.074449204,-0.32550082,-0.71391904,-0.15477943
5,-0.05971208,0.026267206,0.123929285,-0.728944,-0.77842444,-1.2348099
5,0.023365596,0.022602014,0.09216429,-0.58216274,-0.15954599,-0.18910027
5,-0.059101213,0.0018325958,0.097662084,1.2212067,-0.16466856,0.00062942505
5,0.16997325,-0.052534413,0.05795584,0.15069354,0.25608444,0.029931068
5,0.03436117,0.05375614,0.08483391,0.24779892,0.37465924,-0.24551773
5,0.04046982,0.002443461,0.026801713,-0.37758067,0.4206541,-0.37968922
5,0.019089539,-0.086132,-0.04100433,0.25124454,-1.0838859,-0.08934784
5,0.0032070426,-0.030543262,-0.03733914,0.3612535,-0.3177319,0.797492
5,0.0917825,-0.004276057,-0.04955644,0.390069,1.3255444,0.38725853
5,-0.0053450707,0.11362094,-0.04466952,0.24759364,0.77460706,0.692894
5,-0.10430524,0.008552114,-0.07460192,-0.044749975,-0.51509464,-0.94717216
5,-0.072540246,0.015271631,-0.059941154,0.38730168,0.006276071,2.904272
5,-0.14828753,0.16493362,-0.10086913,1.1234715,0.5328438,-0.19660187
5,-0.107359566,0.086132,-0.053221636,0.119714975,0.83592296,-0.52494335
5,-0.16966783,0.10140363,-0.10209085,0.05827284,-0.3320887,-0.4752264
5,-0.041996986,0.007330383,-0.09292787,0.6484823,-0.11160147,2.2954617
5,0.054519724,-0.06963864,-0.117362484,1.2564957,0.51979375,-0.19493008
5,-0.08170322,0.12217305,-0.08743009,0.88845897,0.16919601,-1.8939242
5,-0.008399397,0.027488936,-0.10331258,0.2569821,-0.1243099,-0.49212742
5,-0.11652254,-0.04520403,-0.099647395,-1.5508068,-0.7700404,0.22594357
5,-0.025503624,0.005497787,-0.03428481,0.53837967,-0.070819944,0.62034225
5,-0.09941832,0.21319197,-0.008628472,-2.2353997,-2.6225307,-1.3193178
5,0.06490443,-0.01282817,-0.01779145,0.34413934,0.25052288,1.1268444
5,0.012980887,0.021991149,0.00786489,0.6799526,-1.0601444,0.53286076
5,0.006872234,0.008552114,0.014584408,-0.49350238,-0.11575872,-0.28208447
5,0.0062613687,0.034208454,0.050014593,0.18948174,-0.31755272,0.8786831
5,0.05757405,0.03359759,0.0023671028,0.3959098,0.10250321,-0.1692133
5,0.03191771,-0.054367006,-0.023289237,-0.096042156,0.48772928,1.0719881
5,-0.029168816,0.055588737,0.018860465,-2.1764052,-1.2252504,-1.2850323
5,0.02397646,-0.03970624,0.059788436,-0.46546447,0.22124556,0.040905952
5,-0.01572978,-0.012217305,0.08055785,0.7124877,0.16797096,0.4198017
5,-0.04444045,0.23640485,0.104992464,-0.32323945,0.11686492,0.6942129
5,-0.09392053,0.10567969,0.065897085,-1.7656263,-0.37063468,-0.81250286
5,0.13942999,-0.05131268,0.015195273,0.43888128,0.1629256,-0.43029308
5,0.11071932,-0.24556783,0.030466905,0.6038188,0.08533296,-1.1062756
5,0.06918049,0.029321533,0.036575556,1.0584856,0.6238576,0.5060797
5,0.004428773,0.36041048,-0.00496328,-2.5702531,0.123048544,-0.7402487
5,0.06001751,-0.13316862,-0.031230485,-0.5883533,-0.9125505,0.21210575
5,0.09789115,0.06047566,0.0005345071,0.07427657,-0.023941457,-2.0929408
5,0.10094548,-0.0061086523,-0.020845776,0.099351406,-0.3889095,-1.0395012
5,0.014813482,-0.15088372,-0.027565295,-0.99984616,0.22399685,0.6214533
5,-0.0053450707,0.052534413,-0.0019089539,-0.34422362,-1.0760529,-0.19764423
5,-0.048716504,0.01282817,0.04757113,0.621945,0.2177471,-1.1412296
5,-0.0096211275,0.009773844,0.020082194,-0.15884256,-0.1278511,0.6959667
5,-0.009010263,0.037873644,0.02069306,0.3085351,0.6690208,-0.93797684
5,-0.013286319,0.04337143,0.01947133,0.13886309,0.06452134,-0.8004379
5,0.029474247,-0.030543262,0.018860465,0.2125578,0.6613016,-0.030713081
5,-0.0071776668,0.036651913,0.0041996986,-1.1739001,0.18183313,-0.30236626
5,-0.037110064,-0.015882496,0.010919216,0.16520143,0.08641583,-0.1563015
5,0.00015271631,0.11911872,0.056123246,-0.74853444,-0.57277286,-0.30767536
5,0.06490443,-0.087964594,0.015806139,-2.00992,-0.19262809,2.090355
5,0.069791354,0.044593163,0.04512767,-0.25980926,0.021986157,-0.6759405
5,-0.04016439,-0.18448131,0.05062546,-0.7795375,-0.8605159,0.26456738
5,0.059406646,0.021380283,0.094607756,0.072965264,-0.3128336,-0.99978065
5,0.051465396,-0.03481932,0.071394876,-1.0269365,-0.109438896,0.23638153
5,0.03924809,-0.15943582,0.07322747,-1.2551696,-0.35059828,-0.9256029
5,0.031306844,-0.05375614,0.08055785,0.12499118,0.4009652,0.8791828
5,0.047800206,-0.015271631,0.078725256,0.07858431,0.1679191,-0.37619972
5,-0.0016798794,0.058643065,0.08239045,-0.019195676,0.9062663,0.3053236
5,0.0050396384,-0.05131268,0.018860465,-0.954956,0.87926555,1.0859556
5,0.010537425,-0.004276057,-0.022678372,0.26113033,0.4742611,0.24414444
5,-0.01695151,-0.0067195175,-0.010461068,0.35154867,-0.63921416,1.028595
5,0.020922136,-0.06169739,-0.028176159,-0.63067853,-0.018778443,1.1798668
5,0.007483099,-0.007941248,-0.03611741,-0.030500889,0.30376703,-0.12136555
5,0.022143865,0.0012217305,-0.022678372,-1.289685,-0.115615636,-0.6661215
5,0.026419923,0.08735373,-0.07460192,-0.30338907,-0.110931456,0.75951385
5,-0.026725354,0.0842994,-0.11797335,0.609426,0.66215885,0.17702007
5,-0.022449298,0.002443461,-0.11552989,1.2453699,0.24906662,0.6554985
5,-0.013286319,0.014660766,-0.09292787,-0.56093645,-0.30215263,0.0718565
5,-0.02367103,0.051923547,-0.04100433,-0.3489778,-0.13491347,-0.4414673
5,-0.012675454,-0.019547688,0.03718642,-0.9998747,0.10331097,0.87223244
5,0.0025961774,-0.03970624,0.025579982,-0.37709296,-0.07718876,-1.2471294
5,-0.020005837,-0.030543262,0.0182496,0.1658454,1.0683217,0.50558186
5,0.03680463,-0.007330383,0.018860465,-0.50528693,-0.502498,0.50565624
5,0.058184914,0.04642576,0.05062546,0.54552734,0.3603191,0.1132288
5,-0.00290161,0.462425,0.0603993,0.56569004,0.19770347,0.19758415
5,0.02031127,-0.08124508,0.093386024,-0.19473088,0.060111776,-0.48773098
5,-0.01572978,-0.06169739,0.11537717,-0.89525217,0.8138418,1.3427591
5,0.059406646,0.03359759,0.0463494,-1.1076754,0.102330625,-1.8241887
5,-0.023060163,0.05375614,0.097662084,-0.16928744,-0.64861035,-1.5360737
5,0.036193766,0.029321533,0.058566704,-0.36941272,-1.0454613,-0.28684807
5,0.027030786,0.028099801,0.03596469,-0.18624103,0.15898281,-0.6796293
5,-0.0016798794,-0.051923547,0.029245174,0.5912616,1.1605201,-0.3608141
5,0.069791354,-0.03176499,0.015195273,0.30055654,0.8744776,-0.088121414
5,-0.0065668016,0.14660765,0.05673411,0.5082655,0.84723324,-0.53090954
5,0.020922136,-0.0842994,-0.025121834,0.46527594,0.9880246,0.1904707
5,-0.048716504,-0.059864793,0.0011453723,1.6348356,0.8233796,2.6128063
5,0.03924809,0.007330383,0.007254025,0.27278423,-0.86840117,-0.07423782
5,0.0759,-0.12522738,0.012751812,0.14330971,0.3106379,0.2801876
5,-0.039553523,0.09773844,0.070173144,0.22151637,-0.1322175,0.4552679
5,0.03191771,0.017104227,0.03352123,-0.87528354,-1.0349618,0.5895767
5,0.052687127,-0.016493361,0.027412578,-0.52453035,-0.3676846,0.3343525
5,0.06612616,-0.013439035,0.04512767,-1.1108165,-0.2950815,-1.0536289
5,0.02031127,0.06536258,0.083001316,0.11844677,0.29510713,0.58346844
5,0.120493166,0.0012217305,-0.0037415496,-0.94268507,-0.82256925,-0.8420906
5,0.044745877,0.03848451,0.056123246,0.94948334,-0.252551,-0.29472733
5,-0.016340645,-0.008552114,0.04757113,-0.82633543,-2.0553443,0.0899601
5,-0.05787948,0.05009095,0.0035888334,-0.44769895,-0.23048991,0.4830513
5,0.00015271631,0.004276057,-0.023289237,-0.5651398,0.64710504,0.51699543
5,0.03680463,0.02443461,-0.06421721,0.024288774,-0.37834877,-0.60439396
5,0.010537425,0.004276057,0.017027868,-0.8651426,-0.38633198,-0.55102444
5,-0.009010263,0.0720821,-0.08987355,0.6980934,0.26479465,-1.7547369
5,0.02397646,-0.10751228,-0.11980595,0.40509462,-0.8195543,-0.35784435
5,-0.122020334,-0.29932398,-0.22059871,0.21581864,0.22475779,-1.1652632
5,-0.0627664,0.19914207,-0.070936725,0.7551739,1.2963527,0.66586876
5,-0.035888333,-0.08979719,-0.091095276,-0.21097851,1.525346,0.14922905
5,0.041691553,-0.11911872,-0.036728274,-0.114616156,0.07744706,-1.0385275
5,-0.04016439,0.05009095,-0.014126259,0.3717258,0.83368415,1.327487
5,0.022143865,0.009773844,0.034132097,-1.2199274,-0.11093432,1.485364
5,0.018478673,-0.053145275,-0.0031306844,-0.56600654,1.1734192,-0.20428085
5,-0.02367103,0.05375614,0.046960264,-0.49220324,0.49415994,0.85974884
5,-0.0035124752,-0.040317107,-0.0129045285,-0.4524958,0.18226802,-1.2338619
5,-0.0041233404,0.049480084,-0.0012980887,-0.03872633,1.104155,0.856987
5,-0.01817324,-0.08002335,-0.09231701,0.5362265,-0.55118215,-0.8278637
5,-0.14523321,-0.04642576,-0.17478381,1.5162001,-0.6167873,1.0262117
5,0.08323039,-0.093462385,-0.0092393365,1.1926036,-0.30191213,-1.8018489
5,-0.023060163,0.20219639,0.05673411,-0.111887455,-0.46296084,-1.6604362
5,-0.07803804,-0.059253927,0.049403727,-0.7728926,-0.437751,1.5766926
5,-0.020616703,-0.03359759,0.053679783,-1.6802438,-0.9497519,-0.7764807
5,-0.06887506,-0.044593163,0.017027868,-0.43703926,-0.30933052,-0.13240242
5,-0.04505131,0.12461651,0.037797287,0.025582075,0.39271176,-1.7587295
5,-0.053603426,0.18203785,0.022525655,-0.041906357,0.7844308,3.5297337
5,0.012370021,-0.051923547,-0.039171733,-0.44848144,0.6266706,-1.01122
5,0.0025961774,0.1020145,-0.025732698,0.3257618,0.28647316,0.06993866
5,-0.0010690142,-0.07269296,-0.017180584,0.21991014,0.44876638,-0.41668797
5,-0.07315111,0.07513642,-0.050778173,-0.7502197,-0.25288218,-0.22727203
5,0.09850202,-0.06047566,-0.14851661,0.45788026,-0.13255823,0.4550438
5,0.021533,-0.06658431,-0.10086913,-0.86898947,-0.39067304,-0.4247551
5,0.033750303,-0.015271631,-0.072158456,-0.1644237,0.11209062,-0.5674658
5,0.063682705,0.023823744,-0.06666067,0.12945437,-0.2682078,0.73834133
5,-0.024892759,-0.005497787,-0.05749769,0.8975003,0.10565305,0.37861252
5,-0.024281893,0.002443461,-0.038560867,-0.11232734,0.08000988,0.900671
5,-0.069485925,-0.058643065,0.0023671028,0.36923146,0.13370782,0.36629963
5,0.024587326,0.045814894,-0.03611741,-0.04753065,-0.90254694,0.44817734
5,-0.012064588,-0.0036651916,0.014584408,-1.434068,-0.23500597,-0.18689156
5,0.04352415,-0.18570304,0.036575556,-0.719424,-0.31265676,-0.8474846
5,0.046578474,0.023823744,0.037797287,-0.02423501,0.7194964,0.18443394
5,-0.038331795,0.013439035,0.026190847,-2.003489,-1.4315805,2.2115784
5,0.02275473,0.009162978,0.01947133,0.59080505,-0.81345344,1.5862103
5,-0.0041233404,0.034208454,0.051236324,-0.38942766,-0.8579493,0.27922153
5,-0.03894266,-0.03176499,0.093386024,-1.1717485,-1.6960604,0.3665352
5,0.03436117,0.07147124,0.17402023,-0.93708,-0.89317477,0.15616226
5,0.06001751,0.0018325958,0.14164437,-2.6852078,-0.235533,0.9222088
5,0.020922136,0.08735373,0.20578523,-2.099313,-0.9967143,-0.11741924
5,0.10094548,0.009162978,0.12454015,-2.6120398,-0.025721729,-0.7405453
5,0.08445212,-0.02321288,0.11110111,-0.7398677,1.3327417,0.316288
5,0.0917825,-0.12461651,0.070173144,-1.1883842,-1.438625,0.029187202
5,0.02275473,-0.020158553,0.04085161,-1.26089,-0.1453346,0.37160873
5,0.023365596,0.02321288,-0.0031306844,0.3511001,0.10805577,0.96119785
5,0.0050396384,0.022602014,0.041462477,-0.4742744,-1.3817658,-1.1478577
5,-0.030390546,0.053145275,-0.022067508,0.26002562,2.7709599,2.0762053
5,-0.020005837,-0.11056661,0.013362677,0.43747294,-0.53117573,-2.804398
5,0.027641652,0.01282817,0.041462477,1.1599375,-0.07919885,-0.8431816
5,0.024587326,0.004276057,0.034132097,-0.0811069,-1.4759502,-1.6136904
5,-0.06582073,0.017104227,0.04024075,-1.1152251,0.61241245,1.9047852
5,0.04352415,0.08368854,0.053679783,0.06557977,-0.18764496,-1.1468163
5,-0.035277467,-0.021380283,-0.0025198192,-1.1231012,-0.59272027,-0.14233017
5,0.0038179078,-0.027488936,0.0017562376,1.0234836,0.9024394,-0.17984295
5,-0.031001411,-0.01282817,0.02985604,0.005556345,-0.07067929,0.57001305
5,-0.022449298,-0.009162978,-0.0019089539,0.0123307705,0.048851274,0.5468197
5,0.018478673,0.02076942,0.0011453723,-0.07141042,0.2701403,0.5616617
5,0.022143865,0.0018325958,0.02313652,0.73912287,0.43837807,0.19689083
5,-0.015118915,-0.05009095,-0.01779145,0.12841725,-0.80596346,0.17331123
5,-0.015118915,0.026267206,0.027412578,-0.38435006,-0.7979759,-0.7013798
5,-0.0010690142,-0.0012217305,0.008475755,0.56799436,-0.7635671,0.5392113
5,-0.031001411,0.08735373,0.0139735425,-0.30801678,0.29713914,-0.25716782
5,0.008093964,0.16737708,0.0182496,-0.07703292,-0.29111025,-0.104579926
5,-0.019394971,-0.05131268,-0.050167307,-0.36783028,-0.111059666,0.5339279
5,-0.02367103,-0.03726278,-0.0031306844,0.62327254,-0.26485637,0.58876324
5,0.023365596,-0.045814894,-0.032452215,0.073449254,-0.7440124,0.2540903
5,0.027641652,0.20647246,0.01947133,0.4740256,0.541974,0.82694054
5,0.011148291,0.028710667,-0.028176159,-0.11017203,-0.6860788,1.26155
5,-0.009010263,-0.004886922,-0.013515393,0.30949104,0.32975072,0.5228138
5,0.038026363,-0.018936822,-0.022678372,-1.0162668,-0.20013869,0.2120018
5,-0.050549097,-0.070249505,-0.04772385,0.90842676,-0.35964292,1.4169226
5,-0.07620544,-0.059864793,0.007254025,-0.099675655,-0.04836425,-0.19143581
5,-0.087201014,-0.049480084,-0.0067958757,-0.1801846,-0.3898878,-0.9060259
5,-0.16172658,-0.15149458,0.018860465,-1.9070683,-1.6033976,0.23925972
5,-0.04138612,-0.032986723,0.017027868,-0.510329,-0.7576237,1.0627623
5,-0.04260785,-0.048258353,0.17707457,-0.25521362,-0.012183666,-0.02837658
5,0.03191771,-0.030543262,0.07078401,-0.25381076,0.79616594,-0.016641617
5,-0.022449298,0.050701816,0.12148582,-0.376352,-0.76224595,-0.05592251
5,0.0056505036,0.026267206,0.123929285,-0.9957027,-0.8332688,0.26573563
5,0.1339322,0.01282817,0.10865766,-0.27757055,-1.2646041,1.341999
5,0.08628472,0.005497787,0.14469871,-0.29910886,0.5342967,0.036729813
5,0.027030786,0.01282817,0.14469871,0.34876406,0.3460778,-0.12648582
5,-0.015118915,-0.02687807,0.21800253,-0.6136386,0.20602992,-0.31660557
5,-0.024281893,0.002443461,0.0322995,0.22911942,1.1469812,-0.032381058
5,0.034972034,0.053145275,0.07383834,1.1726547,-0.108105354,-0.70246124
5,0.17180584,0.2742785,0.13675746,-0.3546877,-0.5180464,0.030934334
5,0.021533,0.0036651916,0.025579982,-0.3210932,-0.75217336,1.5790272
5,0.00076358154,0.069027774,0.021303926,0.21408367,-0.5882675,0.10191727
5,-0.0022907446,0.06352998,0.00786489,0.6286851,0.04788199,0.12103939
5,-0.020005837,0.014049901,0.0035888334,0.1085875,-0.61211646,0.68674374
5,-0.009010263,-0.04886922,-0.023289237,0.5604267,-1.2272356,0.7907982
5,-0.023060163,-0.034208454,0.03596469,-1.0127023,-0.47161663,0.9393177
5,-0.012064588,-0.04153884,0.029245174,-0.043752074,-0.022560418,0.20010757
5,-0.04138612,0.0012217305,0.0011453723,-1.0208405,-0.3660627,0.53029346
5,0.06429356,0.051923547,-7.6358156e-05,0.16000628,0.6783377,-0.42264652
5,-0.01572978,0.06169739,0.028634308,-0.018686056,0.32031968,0.02953434
5,0.008093964,0.0,0.04879286,0.12359834,0.401303,0.4672966
5,0.0038179078,-0.04153884,0.045738537,0.20924437,-0.30007708,-0.57656384
5,-0.018784106,0.0012217305,-0.023289237,0.432822,0.4263416,0.56699276
5,-0.0041233404,0.034208454,-0.027565295,-0.22298932,-0.22828063,-0.0022096634
5,0.0355829,0.03726278,-0.036728274,-0.674546,-0.60552186,0.08272934
5,0.02031127,0.009162978,-0.014737124,0.98295546,0.31632358,-0.82794
5,0.02397646,0.021380283,0.005421429,0.22900033,0.7271996,0.0050373077
5,0.007483099,-0.01282817,0.007254025,-1.3153015,-0.94403034,-0.1368227
5,0.03863723,0.01038471,0.1184315,-0.39384413,0.2904355,-0.575861
5,0.034972034,0.09773844,0.042073343,-0.42821503,-0.40514922,0.2510023
5,-0.0627664,-0.034208454,0.00908662,0.5629624,1.0313348,-0.34222698
5,0.10277808,0.20952678,-0.036728274,-0.31487644,-0.22420272,0.998991
5,0.0355829,0.08674286,0.0048105638,0.076051235,-1.4867306,0.31640148
5,0.11133019,0.19181168,0.03596469,-0.33166504,0.31223968,0.33514595
5,-0.07925977,-0.09162979,-0.031841353,0.11739051,-0.10811675,-0.6554594
5,0.05513059,-0.018325957,0.077503525,0.40198743,-0.48926717,-0.2900381
5,0.12904528,0.2406809,0.0035888334,0.10857141,-0.013837535,-0.86671925
5,-0.09941832,-0.027488936,-0.019624045,0.20090139,-0.10922946,0.8869524
5,0.07651087,-0.02565634,-0.011682798,0.789613,0.71779513,0.39988708
5,0.013591751,0.026267206,0.017027868,-0.83912826,0.30953357,0.07212162
5,-0.03894266,-0.059253927,-0.0055741454,-0.085796356,-0.73327476,0.6632147
5,0.07284568,0.06169739,0.037797287,-0.5636817,-1.1530536,1.352561
5,-0.021227567,0.073303826,0.02069306,-0.674605,-0.3781833,1.0126963
5,-0.069485925,-0.03848451,0.04024075,0.7489872,0.7775284,-0.6096058
5,0.007483099,-0.025045475,0.03718642,-1.0490661,-0.8120072,-2.0410929
5,0.061239243,-0.047036625,0.04757113,-0.6071586,2.0007071,-0.43111706
5,-0.011453724,-0.016493361,0.09644035,-0.6309858,-0.10072729,0.76296234
5,-0.012064588,0.008552114,0.06650795,-0.23300362,-1.0755312,-0.061592102
5,0.031306844,-0.03970624,0.04268421,-0.038929224,-0.6663336,0.30048084
5,-0.00290161,-0.03726278,0.053679783,0.14722526,0.69420284,-0.41985035
5,-0.02367103,-0.007330383,0.0603993,1.3341161,-0.1415723,1.4307556
5,0.004428773,0.03176499,0.061010167,0.5215554,0.13940394,0.5122814
5,-0.020616703,-0.043982297,-0.039171733,-0.34894216,-0.3824355,-0.023623466
5,0.059406646,0.023823744,-0.030008756,0.15516281,0.4742343,0.49960518
5,0.0062613687,-0.01282817,-0.022067508,-0.4419073,0.3562544,0.006219864
5,0.016646078,-0.014049901,-0.0006872234,0.04711628,-0.22506526,-0.002866745
5,-0.010842858,0.01160644,0.009697486,-1.1028864,-0.11111134,0.38119888
5,0.060628377,0.080634214,0.03901902,-0.11131048,0.3503166,-0.39005184
5,-0.0071776668,-0.03176499,0.022525655,0.2196424,0.54232514,0.010965347
5,-0.052381694,-0.0580322,0.02985604,-0.27052987,-0.44542545,0.22694683
5,0.049021937,0.004276057,0.023747386,-0.63782656,-0.27594423,-1.2295704
5,0.033750303,0.005497787,-7.6358156e-05,-0.094656944,-0.49301025,0.52759457
5,0.04718934,0.02443461,0.015806139,-0.3019601,-0.038541183,0.41344738
5,-0.04627304,-0.07574729,-0.0006872234,-0.02288413,0.58363044,-0.74947166
5,-0.076816306,0.0036651916,-0.019624045,0.23692632,-0.276865,0.2469225
5,0.04230242,-0.014049901,0.030466905,0.3152976,0.75909173,-0.5795202
5,0.024587326,0.0012217305,0.05673411,-1.2082562,-0.8495319,1.6577206
5,-0.04138612,0.017104227,0.083001316,-0.1164335,-0.51976025,0.83994484
5,0.09911288,0.1459968,0.08544478,0.36252725,-0.053932965,0.6794853
5,-0.0047342055,0.01282817,0.06528623,-0.20261514,0.7779546,-0.50951004
5,0.02275473,0.0,-0.0031306844,0.009883523,0.14232087,-1.1624146
5,-0.035888333,-0.07819075,0.04268421,0.3690449,-0.48629326,-0.5755768
5,0.05879578,-0.0030543262,-0.022678372,-0.18870294,0.5075295,-0.8615732
5,0.100334615,0.11362094,-0.007406741,0.62333333,0.075092286,-1.1520367
5,-0.03894266,-0.031154128,0.007254025,0.91260767,0.9850935,0.61280537
5,0.006872234,-0.021380283,-0.019013181,0.32245183,1.2059914,0.009819031
5,-0.024892759,-0.032375857,-0.0092393365,-1.1045842,-0.24214703,1.0593166
5,-0.04444045,-0.013439035,-0.007406741,0.8107977,-0.51081455,-0.083945274
5,0.03191771,0.05131268,0.048181996,-0.7530563,-0.2903283,-0.37863255
5,0.08689558,0.073303826,0.00908662,-0.7432684,-1.4607712,-0.30356693
5,-0.02367103,-0.0036651916,0.016417004,0.0018463135,-0.7699849,0.19917679
